geneSymbol,diseaseName
HAVCR1,Adverse reaction to drug
HAVCR1,"Hyalinosis, Segmental Glomerular"
HAVCR1,Drug-Induced Liver Disease
HAVCR1,"Hepatitis, Drug-Induced"
HAVCR1,Acute Kidney Insufficiency
HAVCR1,Acute kidney injury
HAVCR1,Drug-Induced Acute Liver Injury
HAVCR1,Chemical and Drug Induced Liver Injury
HAVCR1,Chemically-Induced Liver Toxicity
COPG2,Weight Gain
NBEA,Autistic Disorder
NBEA,"Liver Cirrhosis, Experimental"
NBEA,Seizures
NBEA,Global developmental delay
NBEA,Intellectual Disability
PABPC1,Malignant neoplasm of urinary bladder
PABPC1,Bladder Neoplasm
PABPC1,Malignant neoplasm of breast
PABPC1,"Carcinoma, Transitional Cell"
PABPC1,Breast Carcinoma
PABPC1,"Mammary Neoplasms, Human"
PABPC1,Mammary Neoplasms
PABPC1,"Mammary Carcinoma, Human"
FETUB,Spontaneous abortion
FETUB,"Abortion, Tubal"
FETUB,Early Pregnancy Loss
FETUB,Miscarriage
TPK1,Dystonia
CNPPD1,Colorectal Carcinoma
CNPPD1,Colorectal Neoplasms
CNPPD1,Schizophrenia
DNAI1,Bronchiectasis
DNAI1,Kartagener Syndrome
DNAI1,Lung diseases
DNAI1,Polynesian Bronchiectasis
DNAI1,Primary Ciliary Dyskinesia
DNAI1,"Ciliary Dyskinesia, Primary, 1, With Or Without Situs Inversus"
NPTN,Hypertensive disease
NPTN,Schizophrenia
NPTN,Myocardial Ischemia
FOXD3,Unipolar Depression
FOXD3,Major Depressive Disorder
MLH3,Colorectal Carcinoma
MLH3,Colorectal Neoplasms
MLH3,Hereditary Nonpolyposis Colorectal Neoplasms
MLH3,Endometrial Neoplasms
MLH3,Esophageal Neoplasms
MLH3,Endometrial Carcinoma
MLH3,Malignant neoplasm of esophagus
MLH3,Hereditary non-polyposis colorectal cancer syndrome
MLH3,Adenocarcinoma of large intestine
MLH3,Hereditary Nonpolyposis Colorectal Cancer
MLH3,Hereditary Non-Polyposis Colon Cancer Type 2
MLH3,"Colorectal cancer, hereditary nonpolyposis, type 1"
NPHP3,Disorder of eye
NPHP3,Polydactyly
NPHP3,Renal glomerular disease
NPHP3,Renal dysplasia and retinal aplasia (disorder)
NPHP3,Nephronophthisis
NPHP3,Meckel syndrome type 1
NPHP3,Ciliopathies
NPHP3,Glomerulopathy Assessment
ACAD8,Malignant neoplasm of stomach
ACAD8,Stomach Neoplasms
ACAD8,Disease Exacerbation
ACAD8,Hereditary Diffuse Gastric Cancer
NOX1,Malignant tumor of colon
NOX1,Colonic Neoplasms
NOX1,Heart failure
NOX1,Congestive heart failure
NOX1,Hypercholesterolemia
NOX1,Left-Sided Heart Failure
NOX1,"Heart Failure, Right-Sided"
NOX1,Myocardial Failure
NOX1,Heart Decompensation
SIGLEC7,Colorectal Carcinoma
TRMT2A,Malignant neoplasm of breast
TRMT2A,Schizophrenia
LAT,Liver diseases
LAT,Liver Dysfunction
LAT,"Encephalopathy, Toxic"
LAT,Toxic Encephalitis
LAT,Neurotoxicity Syndromes
LAT,AMYOTROPHIC LATERAL SCLEROSIS 1
LAT,"Amyotrophic Lateral Sclerosis, Sporadic"
LAT,"Amyotrophic Lateral Sclerosis, Familial"
SND1,Autistic Disorder
SND1,Lung Neoplasms
SND1,Malignant neoplasm of lung
ANKRD1,Hypertrophic Cardiomyopathy
ANKRD1,Endometriosis
ANKRD1,Endometrioma
ANKRD1,Familial dilated cardiomyopathy
ANKRD1,Cardiomyopathies
STAU2,"Liver Cirrhosis, Experimental"
DAPP1,Degenerative polyarthritis
DAPP1,Osteoarthrosis Deformans
LAMP3,Influenza
B9D1,"Liver Cirrhosis, Experimental"
B9D1,Polydactyly
B9D1,Gastrointestinal Stromal Tumors
B9D1,Meckel-Gruber syndrome
B9D1,Familial aplasia of the vermis
B9D1,Gastrointestinal Stromal Sarcoma
B9D1,Meckel syndrome type 1
B9D1,Ciliopathies
B9D1,Joubert syndrome 1
MTBP,Liver carcinoma
FOXP1,Burkitt Lymphoma
FOXP1,Lymphatic Metastasis
FOXP1,Neoplasm Invasiveness
FOXP1,Pancreatic Neoplasm
FOXP1,Vitiligo
FOXP1,Juvenile-Onset Still Disease
FOXP1,Adenocarcinoma Of Esophagus
FOXP1,Malignant neoplasm of pancreas
FOXP1,Precursor B-cell lymphoblastic leukemia
FOXP1,Autism Spectrum Disorders
FOXP1,Neurodevelopmental Disorders
FOXP1,Juvenile arthritis
FOXP1,Juvenile psoriatic arthritis
FOXP1,"Polyarthritis, Juvenile, Rheumatoid Factor Negative"
FOXP1,"Polyarthritis, Juvenile, Rheumatoid Factor Positive"
B3GAT1,Schizophrenia
B3GAT1,Non-alcoholic Fatty Liver Disease
B3GAT1,"Prostate cancer, familial"
B3GAT1,Nonalcoholic Steatohepatitis
B3GAT1,"PROSTATE CANCER, HEREDITARY, 1"
UQCRQ,Leigh Disease
UQCRQ,LEIGH SYNDROME DUE TO MITOCHONDRIAL COMPLEX I DEFICIENCY
UQCRQ,Leigh Syndrome Due To Mitochondrial Complex II Deficiency
UQCRQ,Leigh Syndrome due to Mitochondrial Complex III Deficiency
UQCRQ,Leigh Syndrome due to Mitochondrial Complex IV Deficiency
UQCRQ,Leigh Syndrome due to Mitochondrial Complex V Deficiency
UQCRQ,"Necrotizing encephalopathy, infantile subacute, of Leigh"
CACNG5,Bipolar Disorder
CACNG5,Schizophrenia
CLUL1,Malignant neoplasm of breast
CLUL1,Breast Carcinoma
CLUL1,"Mammary Neoplasms, Human"
CLUL1,Mammary Neoplasms
CLUL1,"Mammary Carcinoma, Human"
EIF2AK1,"Anemia, Hemolytic"
EIF2AK1,"Anemia, Hemolytic, Acquired"
EIF2AK1,"Anemia, Microangiopathic"
EIF2AK1,"Hepatitis, Toxic"
EIF2AK1,"Respiratory Distress Syndrome, Adult"
EIF2AK1,Splenomegaly
EIF2AK1,Adenocarcinoma of lung (disorder)
EIF2AK1,Microangiopathic hemolytic anemia
EIF2AK1,Non-alcoholic Fatty Liver Disease
EIF2AK1,Drug-Induced Liver Disease
EIF2AK1,"Hepatitis, Drug-Induced"
EIF2AK1,Nonalcoholic Steatohepatitis
EIF2AK1,Drug-Induced Acute Liver Injury
EIF2AK1,Chemical and Drug Induced Liver Injury
EIF2AK1,Chemically-Induced Liver Toxicity
ZBTB11,Gastrointestinal Stromal Tumors
ZBTB11,Gastrointestinal Stromal Sarcoma
ZBTB11,Intellectual Disability
SDCBP2,Colorectal Carcinoma
BBC3,Burkitt Lymphoma
BBC3,Brain Ischemia
BBC3,Esophageal Neoplasms
BBC3,"Hepatoma, Morris"
BBC3,"Hepatoma, Novikoff"
BBC3,"Liver Neoplasms, Experimental"
BBC3,Experimental Hepatoma
BBC3,African Burkitt's lymphoma
BBC3,Malignant neoplasm of esophagus
BBC3,Cerebral Ischemia
BBC3,Burkitt Leukemia
PDE7B,Schizophrenia
DKK4,Bipolar Disorder
DKK4,Mental Depression
DKK4,Depressive disorder
DKK4,Schizophrenia
DKK4,Anorectal Malformations
DKK3,Schizophrenia
DKK2,"Alcoholic Intoxication, Chronic"
AFF4,Multiple congenital anomalies
AFF4,"Bone Diseases, Developmental"
AFF4,Cognition Disorders
AFF4,Growth Disorders
AFF4,Congenital Heart Defects
AFF4,Lung diseases
AFF4,Obesity
AFF4,Facies
SMC1B,Malignant neoplasm of urinary bladder
SMC1B,Bladder Neoplasm
INVS,Disorder of eye
INVS,Renal dysplasia and retinal aplasia (disorder)
INVS,Nephronophthisis
INVS,Ciliopathies
SNX5,Malignant neoplasm of stomach
SNX5,Stomach Neoplasms
SNX5,Disease Exacerbation
SNX5,Hereditary Diffuse Gastric Cancer
KCNH5,Epilepsy
TJP3,Prostatic Neoplasms
TJP3,Malignant neoplasm of prostate
MORC1,Unipolar Depression
MORC1,Major Depressive Disorder
FILIP1,Malignant neoplasm of stomach
FILIP1,Osteoarthritis of hip
FILIP1,Stomach Neoplasms
FILIP1,Hereditary Diffuse Gastric Cancer
FAM184B,Drug abuse
FAM184B,Drug habituation
FAM184B,Drug Use Disorders
FAM184B,"Organic Mental Disorders, Substance-Induced"
FAM184B,Substance Dependence
FAM184B,Substance Use Disorders
FAM184B,Substance-Related Disorders
FAM184B,Substance abuse problem
FAM184B,Drug Dependence
FAM184B,Prescription Drug Abuse
STK36,Kartagener Syndrome
STK36,Gastrointestinal Stromal Tumors
STK36,Ovarian Serous Adenocarcinoma
STK36,Gastrointestinal Stromal Sarcoma
STK36,Polynesian Bronchiectasis
STK36,Primary Ciliary Dyskinesia
STK36,"Ciliary Dyskinesia, Primary, 1, With Or Without Situs Inversus"
CPAMD8,Colorectal Carcinoma
CPAMD8,Colorectal Neoplasms
CPAMD8,Retinal Detachment
CPAMD8,Cataract
INTU,Anorectal Malformations
CHIA,Spontaneous abortion
CHIA,"Abortion, Tubal"
CHIA,Early Pregnancy Loss
CHIA,Miscarriage
AGO2,"Alcoholic Intoxication, Chronic"
AGO2,Cocaine Abuse
AGO2,"Leukemia, Monocytic, Chronic"
AGO2,Myeloid Leukemia
AGO2,Cocaine-Related Disorders
AGO2,Malignant mesothelioma
AGO2,Cocaine Dependence
SALL3,Burkitt Lymphoma
SALL3,Colorectal Carcinoma
SALL3,Gastrointestinal Stromal Tumors
SALL3,African Burkitt's lymphoma
SALL3,Craniofacial Abnormalities
SALL3,Gastrointestinal Stromal Sarcoma
SALL3,Burkitt Leukemia
GLS2,"Liver Cirrhosis, Experimental"
SLC39A1,Prostatic Neoplasms
SLC39A1,Respiratory Hypersensitivity
SLC39A1,Malignant neoplasm of prostate
DISC1,Anxiety Disorders
DISC1,Autistic Disorder
DISC1,Bipolar Disorder
DISC1,"Depression, Bipolar"
DISC1,Mental Depression
DISC1,Endogenous depression
DISC1,Depressive disorder
DISC1,Profound Mental Retardation
DISC1,Melancholia
DISC1,"Mental Retardation, Psychosocial"
DISC1,Pain
DISC1,Schizophrenia
DISC1,Unipolar Depression
DISC1,Depressive Syndrome
DISC1,Anhedonia
DISC1,"Pain, Burning"
DISC1,Ache
DISC1,Radiating pain
DISC1,"Depression, Neurotic"
DISC1,"Anxiety States, Neurotic"
DISC1,"Pain, Splitting"
DISC1,"Pain, Crushing"
DISC1,Mood Disorders
DISC1,"Hyperkinesia, Generalized"
DISC1,"Pain, Migratory"
DISC1,"Suffering, Physical"
DISC1,Mental deficiency
DISC1,Major Depressive Disorder
DISC1,Anxiety neurosis (finding)
DISC1,Intellectual Disability
DISC1,Hyperkinesia
IL17C,Schizophrenia
GPR78,Bipolar Disorder
GPR78,Schizophrenia
GNMT,Hepatitis
GNMT,"Hepatitis, Chronic"
GNMT,Liver neoplasms
GNMT,Prostatic Neoplasms
GNMT,Chronic Persistent Hepatitis
GNMT,Malignant neoplasm of liver
GNMT,Malignant neoplasm of prostate
GNMT,Non-alcoholic Fatty Liver Disease
GNMT,Chronic active hepatitis
GNMT,Cryptogenic Chronic Hepatitis
GNMT,Hyperhomocysteinemia
GNMT,Liver carcinoma
GNMT,Nonalcoholic Steatohepatitis
BBS9,Craniosynostosis
BBS9,Disorder of eye
BBS9,Obesity
BBS9,Acrocephaly
BBS9,Polydactyly
BBS9,Brachycephaly
BBS9,Scaphycephaly
BBS9,Trigonocephaly
BBS9,Synostotic Posterior Plagiocephaly
BBS9,Metopic synostosis
BBS9,Synostotic Anterior Plagiocephaly
BBS9,Bardet-Biedl syndrome 1 (disorder)
BBS9,Ciliopathies
BBS9,"Craniosynostosis, Type 1"
TNFRSF21,Amyotrophic Lateral Sclerosis
TNFRSF21,Gliosis
TNFRSF21,Prostatic Neoplasms
TNFRSF21,Malignant neoplasm of prostate
TNFRSF21,Amyotrophic Lateral Sclerosis With Dementia
TNFRSF21,"Amyotrophic Lateral Sclerosis, Guam Form"
TNFRSF21,Astrocytosis
RNF115,Malignant neoplasm of breast
RNF115,Breast Carcinoma
RNF115,"Mammary Neoplasms, Human"
RNF115,Mammary Neoplasms
RNF115,"Mammary Carcinoma, Human"
ERLEC1,Cholestasis
ERLEC1,"Hepatitis, Toxic"
ERLEC1,Drug-Induced Liver Disease
ERLEC1,"Hepatitis, Drug-Induced"
ERLEC1,Drug-Induced Acute Liver Injury
ERLEC1,Chemical and Drug Induced Liver Injury
ERLEC1,Chemically-Induced Liver Toxicity
MMADHC,Dystonia
PDCD4,Malignant neoplasm of breast
PDCD4,Neoplastic Cell Transformation
PDCD4,Lung Neoplasms
PDCD4,Neoplasm Invasiveness
PDCD4,Malignant neoplasm of lung
PCDH17,Schizophrenia
CNTN6,"Alcoholic Intoxication, Chronic"
CNTN6,Bipolar Disorder
CNTN6,Malignant neoplasm of breast
CNTN6,Adenoid Cystic Carcinoma
TINAG,Diabetic Nephropathy
TINAG,Nodular glomerulosclerosis
VENTX,Squamous cell carcinoma of esophagus
DHDH,Prostatic Neoplasms
DHDH,Malignant neoplasm of prostate
PDLIM3,Hypertrophic Cardiomyopathy
PDLIM3,Cardiomyopathies
HPGDS,Bipolar Disorder
HPGDS,Kidney Neoplasm
HPGDS,"Liver Cirrhosis, Experimental"
HPGDS,Liver diseases
HPGDS,"Psychoses, Drug"
HPGDS,Psychotic Disorders
HPGDS,Schizophrenia
HPGDS,Liver Dysfunction
HPGDS,Mood Disorders
HPGDS,Malignant neoplasm of kidney
HPGDS,Testicular Germ Cell Tumor
RAB30,"Liver Cirrhosis, Experimental"
PGAP2,Intellectual Disability
TOX3,Malignant neoplasm of breast
TOX3,Liver neoplasms
TOX3,Malignant neoplasm of liver
TOX3,Breast Carcinoma
TOX3,"Mammary Neoplasms, Human"
TOX3,Mammary Neoplasms
TOX3,"Mammary Carcinoma, Human"
TNRC6A,Myoclonic Astatic Epilepsy
TNRC6A,Infantile Severe Myoclonic Epilepsy
TNRC6A,"Epilepsy, Myoclonic, Infantile"
PCDH11X,Alzheimer's Disease
PCDH11X,Colorectal Carcinoma
PCDH11X,Presenile dementia
PCDH11X,Familial Alzheimer Disease (FAD)
PCDH11X,"Alzheimer Disease, Late Onset"
PCDH11X,Acute Confusional Senile Dementia
PCDH11X,"Alzheimer's Disease, Focal Onset"
PCDH11X,"Alzheimer Disease, Early Onset"
ANGPTL3,Hypercholesterolemia
ANGPTL3,"Liver Cirrhosis, Experimental"
RPS6KA6,Adenocarcinoma of lung (disorder)
RPS6KA6,Large cell carcinoma of lung
GOLIM4,Malignant neoplasm of breast
PRPF19,Malignant neoplasm of stomach
PRPF19,Stomach Neoplasms
PRPF19,Disease Exacerbation
PRPF19,Hereditary Diffuse Gastric Cancer
UTP20,Malignant neoplasm of breast
PCSK1N,Adenoid Cystic Carcinoma
PCSK1N,Salivary Gland Neoplasms
PCSK1N,Malignant neoplasm of salivary gland
STK39,Autistic Disorder
STK39,Hypertensive disease
STK39,Adenocarcinoma of lung (disorder)
TOR1B,Influenza
MCAT,Schizophrenia
APOBEC3C,Psychotic Disorders
APOBEC3C,Nonorganic psychosis
HTRA2,Transient Ischemic Attack
HTRA2,Neutropenia
HTRA2,Parkinsonian Disorders
HTRA2,Ramsay Hunt Paralysis Syndrome
HTRA2,Posterior Circulation Transient Ischemic Attack
HTRA2,Carotid Circulation Transient Ischemic Attack
HTRA2,"Transient Ischemic Attack, Vertebrobasilar Circulation"
HTRA2,Crescendo Transient Ischemic Attacks
HTRA2,"Brain Stem Ischemia, Transient"
HTRA2,Autosomal Dominant Juvenile Parkinson Disease
HTRA2,Autosomal Dominant Parkinsonism
HTRA2,Autosomal Recessive Parkinsonism
HTRA2,"Parkinsonism, Experimental"
HTRA2,Familial Juvenile Parkinsonism
HTRA2,"Parkinsonism, Juvenile"
HTRA2,Transient Cerebral Ischemia
HTRA2,"Transient Ischemic Attack, Anterior Circulation"
HTRA2,"PARKINSON DISEASE 2, AUTOSOMAL RECESSIVE JUVENILE"
EML4,Brain Neoplasms
EML4,Non-Small Cell Lung Carcinoma
EML4,Neoplasm Metastasis
EML4,Adenocarcinoma of lung (disorder)
EML4,Malignant neoplasm of brain
EML4,"Benign neoplasm of brain, unspecified"
EML4,"Brain Tumor, Primary"
EML4,Recurrent Brain Neoplasm
EML4,Primary malignant neoplasm of brain
EML4,"Neoplasms, Intracranial"
CECR2,Diastematomyelia
CECR2,Neural Tube Defects
CECR2,Neurenteric Cyst
CECR2,Tethered Cord Syndrome
CECR2,Iniencephaly
CECR2,Craniorachischisis
CECR2,Exencephaly
CECR2,Spinal Cord Myelodysplasia
CECR2,Acrania
PCLO,Bipolar Disorder
PCLO,Mental Depression
PCLO,Depressive disorder
PCLO,Unipolar Depression
PCLO,Major Depressive Disorder
SLCO3A1,"Alcoholic Intoxication, Chronic"
SLCO1B3,Malignant tumor of colon
SLCO1B3,Colonic Neoplasms
SLCO1B3,Colorectal Carcinoma
SLCO1B3,Colorectal Neoplasms
SLCO1B3,Lung Neoplasms
SLCO1B3,Malignant neoplasm of lung
CDH20,Malignant neoplasm of breast
IGHV3-21,Chronic Lymphocytic Leukemia
IGHV3-21,Small Lymphocytic Lymphoma
IGHV3-21,"B-CELL MALIGNANCY, LOW-GRADE"
DLL1,Autistic Disorder
DLL1,Brain Neoplasms
DLL1,Malignant neoplasm of breast
DLL1,Seizures
DLL1,Malignant neoplasm of brain
DLL1,Abnormal behavior
DLL1,Lobar Holoprosencephaly
DLL1,Alobar Holoprosencephaly
DLL1,"Benign neoplasm of brain, unspecified"
DLL1,Global developmental delay
DLL1,Breast Carcinoma
DLL1,"Brain Tumor, Primary"
DLL1,Recurrent Brain Neoplasm
DLL1,Primary malignant neoplasm of brain
DLL1,Semilobar Holoprosencephaly
DLL1,"Mammary Neoplasms, Human"
DLL1,Mammary Neoplasms
DLL1,"Neoplasms, Intracranial"
DLL1,Intellectual Disability
DLL1,"Mammary Carcinoma, Human"
TRAC,Combined immunodeficiency
LAMTOR2,Congenital neutropenia
MRPS28,Malignant neoplasm of breast
MRPS28,Breast Carcinoma
MRPS28,"Mammary Neoplasms, Human"
MRPS28,Mammary Neoplasms
MRPS28,"Mammary Carcinoma, Human"
COA3,Cytochrome-c Oxidase Deficiency
GIT1,Neoplastic Cell Transformation
GIT1,Memory Disorders
GIT1,Attention Deficit Disorder
GIT1,Memory impairment
GIT1,"Hyperkinesia, Generalized"
GIT1,Age-Related Memory Disorders
GIT1,"Memory Disorder, Semantic"
GIT1,"Memory Disorder, Spatial"
GIT1,Memory Loss
GIT1,Attention deficit hyperactivity disorder
GIT1,Minimal Brain Dysfunction
GIT1,Hyperkinesia
SLC27A6,Atrial Fibrillation
SLC27A6,Paroxysmal atrial fibrillation
SLC27A6,Persistent atrial fibrillation
SLC27A6,familial atrial fibrillation
BZW2,Adenocarcinoma of lung (disorder)
MRPS18B,Malignant neoplasm of stomach
MRPS18B,Stomach Neoplasms
MRPS18B,Disease Exacerbation
MRPS18B,Hereditary Diffuse Gastric Cancer
FLVCR1,Disorder of eye
FLVCR1,Retinitis Pigmentosa
FLVCR1,Liver carcinoma
RGCC,Myocardial Ischemia
DBNL,Bipolar Disorder
HIPK2,Nephrosclerosis
HIPK2,Ureteral obstruction
HIPK2,Gastrointestinal Stromal Tumors
HIPK2,Gastrointestinal Stromal Sarcoma
MRPL13,Malignant neoplasm of breast
MRPL13,Squamous cell carcinoma
MRPL13,Malignant neoplasm of stomach
MRPL13,Mouth Neoplasms
MRPL13,Stomach Neoplasms
MRPL13,Malignant neoplasm of mouth
MRPL13,Disease Exacerbation
MRPL13,Breast Carcinoma
MRPL13,"Mammary Neoplasms, Human"
MRPL13,Mammary Neoplasms
MRPL13,Hereditary Diffuse Gastric Cancer
MRPL13,"Mammary Carcinoma, Human"
KLF15,Prostatic Neoplasms
KLF15,Malignant neoplasm of prostate
SLC43A3,IGA Glomerulonephritis
TMEM230,Parkinson Disease
TMEM230,"PARKINSON DISEASE, LATE-ONSET"
SETD2,Malignant neoplasm of breast
SETD2,Malignant Neoplasms
SETD2,Renal Cell Carcinoma
SETD2,Adenoid Cystic Carcinoma
SETD2,leukemia
SETD2,"Leukemia, Myelocytic, Acute"
SETD2,Prostatic Neoplasms
SETD2,Conventional (Clear Cell) Renal Cell Carcinoma
SETD2,Malignant mesothelioma
SETD2,Malignant neoplasm of prostate
SETD2,Breast Carcinoma
SETD2,Microsatellite Instability
SETD2,"Mammary Neoplasms, Human"
SETD2,Chromophobe Renal Cell Carcinoma
SETD2,Sarcomatoid Renal Cell Carcinoma
SETD2,Collecting Duct Carcinoma of the Kidney
SETD2,Papillary Renal Cell Carcinoma
SETD2,Mammary Neoplasms
SETD2,Neurodevelopmental Disorders
SETD2,Replication Error Phenotype
SETD2,Precursor Cell Lymphoblastic Leukemia Lymphoma
SETD2,Intellectual Disability
SETD2,"Mammary Carcinoma, Human"
NDUFAF4,Mitochondrial Diseases
NDUFAF4,MITOCHONDRIAL COMPLEX I DEFICIENCY
MED4,Endometriosis
MED4,Endometrioma
METTL5,Microcephaly
METTL5,Abnormal behavior
METTL5,Intellectual Disability
BABAM1,ovarian neoplasm
BABAM1,Malignant neoplasm of ovary
THYN1,"Liver Cirrhosis, Experimental"
THYN1,Prostatic Neoplasms
THYN1,Malignant neoplasm of prostate
UBE2T,Fanconi Anemia
UBE2T,Kidney Neoplasm
UBE2T,Acute monocytic leukemia
UBE2T,"Leukemia, Myelocytic, Acute"
UBE2T,Miller Dieker syndrome
UBE2T,Malignant neoplasm of kidney
UBE2T,Liver carcinoma
UBE2T,MYELODYSPLASTIC SYNDROME
STXBP6,Autistic Disorder
LGALSL,"Liver Cirrhosis, Experimental"
RANGRF,Adenocarcinoma of lung (disorder)
RANGRF,Brugada Syndrome (disorder)
DROSHA,Male infertility
DROSHA,Nephroblastoma
DROSHA,"Subfertility, Male"
DROSHA,Male sterility
DROSHA,Bilateral Wilms Tumor
DNAJC15,melanoma
CFAP20,"Hepatitis, Toxic"
CFAP20,Drug-Induced Liver Disease
CFAP20,"Hepatitis, Drug-Induced"
CFAP20,Drug-Induced Acute Liver Injury
CFAP20,Chemical and Drug Induced Liver Injury
CFAP20,Chemically-Induced Liver Toxicity
PYCARD,Adenocarcinoma
PYCARD,Albuminuria
PYCARD,Calcinosis
PYCARD,Non-Small Cell Lung Carcinoma
PYCARD,Squamous cell carcinoma
PYCARD,Colorectal Carcinoma
PYCARD,Colorectal Neoplasms
PYCARD,Heart valve disease
PYCARD,Kidney Diseases
PYCARD,"Liver Cirrhosis, Experimental"
PYCARD,Lung Neoplasms
PYCARD,Malignant neoplasm of stomach
PYCARD,Stomach Neoplasms
PYCARD,Weight Gain
PYCARD,"Adenocarcinoma, Basal Cell"
PYCARD,"Adenocarcinoma, Oxyphilic"
PYCARD,"Carcinoma, Cribriform"
PYCARD,"Carcinoma, Granular Cell"
PYCARD,"Adenocarcinoma, Tubular"
PYCARD,Malignant neoplasm of lung
PYCARD,Tumoral calcinosis
PYCARD,Malignant mesothelioma
PYCARD,Microcalcification
PYCARD,Hyperhomocysteinemia
PYCARD,Hereditary Diffuse Gastric Cancer
PYCARD,Liver carcinoma
TBK1,Amyotrophic Lateral Sclerosis
TBK1,Adenocarcinoma of large intestine
TAGLN3,"Alcoholic Intoxication, Chronic"
SAP30BP,Schizophrenia
MYLIP,Endometriosis
MYLIP,Endometrioma
CTNNA3,Cardiac Arrhythmia
CTNNA3,Asthma
CTNNA3,Drug abuse
CTNNA3,Drug habituation
CTNNA3,Drug Use Disorders
CTNNA3,"Organic Mental Disorders, Substance-Induced"
CTNNA3,Substance Dependence
CTNNA3,Substance Use Disorders
CTNNA3,Substance-Related Disorders
CTNNA3,Substance abuse problem
CTNNA3,Drug Dependence
CTNNA3,Prescription Drug Abuse
ANKRD11,Metabolic Bone Disorder
ANKRD11,Epilepsy
ANKRD11,Osteopenia
ANKRD11,"Epilepsy, Cryptogenic"
ANKRD11,Aura
ANKRD11,Awakening Epilepsy
ANKRD11,Autism Spectrum Disorders
ANKRD11,Neurodevelopmental Disorders
CD274,Malignant Neoplasms
CD274,Drug abuse
CD274,Drug habituation
CD274,Drug Use Disorders
CD274,Hodgkin Disease
CD274,Hypersensitivity
CD274,Lung Neoplasms
CD274,Lymphoma
CD274,"Organic Mental Disorders, Substance-Induced"
CD274,Substance Dependence
CD274,Substance Use Disorders
CD274,Diffuse Large B-Cell Lymphoma
CD274,Disease Exacerbation
CD274,Substance-Related Disorders
CD274,Malignant neoplasm of lung
CD274,Substance abuse problem
CD274,Drug Dependence
CD274,Allergic Reaction
CD274,Liver carcinoma
CD274,Prescription Drug Abuse
RACGAP1,Polycystic Ovary Syndrome
RACGAP1,Sclerocystic Ovaries
RACGAP1,Liver carcinoma
UHRF1,Adenoid Cystic Carcinoma
UHRF1,Liver carcinoma
BLNK,Agammaglobulinemia
BLNK,Hypogammaglobulinemia
ABT1,Malignant neoplasm of stomach
ABT1,Stomach Neoplasms
ABT1,Disease Exacerbation
ABT1,Hereditary Diffuse Gastric Cancer
CYP2S1,Pustulosis of Palms and Soles
CYP2S1,Psoriasis
OLA1,Malignant neoplasm of breast
ZDHHC8,Schizophrenia
ICOS,Common Variable Immunodeficiency
ICOS,Adult T-Cell Lymphoma/Leukemia
ICOS,Hypogammaglobulinemia
ICOS,Combined immunodeficiency
ICOS,Acquired Hypogammaglobulinemia
ICOS,"Immunoglobulin Deficiency, Late-Onset"
SNX8,Colorectal Carcinoma
SNX10,Liver neoplasms
SNX10,Malignant neoplasm of liver
PSMC3IP,Prostatic Neoplasms
PSMC3IP,"Ovarian Failure, Premature"
PSMC3IP,Malignant neoplasm of prostate
CPSF1,Malignant neoplasm of stomach
CPSF1,Stomach Neoplasms
CPSF1,Disease Exacerbation
CPSF1,Hereditary Diffuse Gastric Cancer
TRA2A,Dermatologic disorders
TRA2A,"Arsenic Poisoning, Inorganic"
TRA2A,"Nervous System, Organic Arsenic Poisoning"
TRA2A,Arsenic Poisoning
TRA2A,Arsenic Encephalopathy
TRA2A,Arsenic Induced Polyneuropathy
SAC3D1,melanoma
EEF2K,Adenocarcinoma of large intestine
UBIAD1,Brain hemorrhage
PYCR2,Autosomal Recessive Primary Microcephaly
PYCR2,Intellectual Disability
NME7,Drug abuse
NME7,Drug habituation
NME7,Drug Use Disorders
NME7,"Organic Mental Disorders, Substance-Induced"
NME7,Situs Inversus
NME7,Substance Dependence
NME7,Substance Use Disorders
NME7,Substance-Related Disorders
NME7,Gastrointestinal Stromal Tumors
NME7,Substance abuse problem
NME7,Drug Dependence
NME7,Gastrointestinal Stromal Sarcoma
NME7,Prescription Drug Abuse
HILPDA,Lung Neoplasms
HILPDA,Malignant neoplasm of lung
GMPPB,Walker-Warburg congenital muscular dystrophy
GMPPB,Fukuyama Type Congenital Muscular Dystrophy
GMPPB,Muscle eye brain disease
GMPPB,"Myasthenic Syndromes, Congenital"
GMPPB,"MUSCULAR DYSTROPHY, LIMB-GIRDLE, TYPE 2K"
GMPPB,alpha-Dystroglycanopathies
GMPPB,"Muscular Dystrophy-Dystroglycanopathy (Congenital with Brain and Eye Anomalies) Type A, 1"
SEC61A1,"Nephritis, Interstitial"
SEC61A1,Craniofacial Abnormalities
SEC61A1,Chronic Kidney Diseases
SEC61A1,Cystic Kidney Diseases
PURG,Malignant neoplasm of breast
ANAPC4,Colorectal Carcinoma
DNMT3L,Schizophrenia
OSGIN1,"Liver Cirrhosis, Experimental"
IL19,"Diabetes Mellitus, Insulin-Dependent"
